3590,1,20180805615616.0,C9 C9 C9 C9 C9 C9 ,[],0,0,0,0
3590,2,20180805615616.0,C9 C9 C9 C9 C9 C9 ,[],0,0,0,0
3590,3,20180805615616.0,C9 C9 C9 C9 C9 C9 ,"[2.77215838432312, 2.973170280456543, 3.072175979614258, 3.1711814403533936, 3.4381966590881348, 3.5662038326263428]",0,0,1,1
3590,4,20180805615616.0,C9 C9 C8 C9 C9 C9 ,[],12,0,0,0
3590,5,20180805615616.0,C9 C8 C9 C9 C9 C9 ,"[4.126236200332642, 4.196240186691284, 4.311246633529663]",12,1,1,0
3590,6,20180805615616.0,C9 E8 C9 C9 C9 C9 ,"[1.9551119804382324, 2.0871193408966064, 2.3341333866119385, 2.4511401653289795, 2.628150463104248]",8,1,1,0
3590,7,20180805615616.0,C8 C9 C9 C9 C9 C9 ,"[3.45519757270813, 3.699211597442627, 3.839219570159912, 3.96722674369812, 4.271244287490845, 4.737271070480347, 4.925281763076782]",12,1,1,0
3590,8,20180805615616.0,C9 C9 C9 Eb8 C9 C9 ,"[4.892279863357544, 5.019287109375, 5.163295269012451]",9,0,0,0
3590,9,20180805615616.0,C9 C9 C9 C9 C8 C9 ,"[1.8211042881011963, 1.9631123542785645, 2.1091208457946777, 2.255129098892212, 2.5741474628448486, 2.7181556224823, 2.8951656818389893]",12,1,1,0
3590,10,20180805615616.0,C9 C9 C9 D8 C9 C9 ,"[2.877164602279663, 3.0601749420166016, 3.1601808071136475]",10,1,1,0
3590,11,20180805615616.0,C9 Eb8 C9 C9 C9 C9 ,"[4.922281503677368, 5.065289735794067]",9,0,0,0
3590,12,20180805615616.0,C9 E8 C9 C9 C9 C9 ,"[3.7602148056030273, 3.854220151901245, 4.0142292976379395]",8,1,1,0
3590,13,20180805615616.0,C9 C9 C9 C9 C9 D8 ,"[2.7021546363830566, 2.8011603355407715, 2.8991658687591553, 2.974170207977295, 3.086176633834839, 3.2641866207122803, 3.363192081451416, 3.470198392868042, 5.170295715332031, 5.348305702209473, 5.4373109340667725, 5.597320079803467, 5.741328477859497, 5.885336637496948, 6.20035457611084]",10,0,-1,1
3590,14,20180805615616.0,C9 C9 C9 E8 C9 C9 ,"[1.4680840969085693, 1.5960915088653564, 1.7400996685028076, 1.8841078281402588, 2.0441172122955322, 2.2041263580322266, 2.3481345176696777, 2.5661468505859375, 2.6521518230438232, 2.844162940979004, 3.0331735610961914, 3.1801822185516357]",8,1,1,0
3590,15,20180805615616.0,C9 C9 C9 Db8 C9 C9 ,"[1.8821077346801758, 2.037116289138794, 2.1841249465942383, 2.38313627243042, 2.509143590927124, 2.642151117324829, 2.7011544704437256, 2.838162422180176, 2.9401681423187256, 3.0391738414764404, 3.1651809215545654, 3.342190980911255, 3.474198818206787, 3.582204818725586, 6.973398685455322, 7.184410810470581, 7.556432008743286]",11,0,-1,0
3590,16,20180805615616.0,C9 C9 C9 C9 C9 C9 ,"[1.790102481842041, 1.8881080150604248, 2.016115427017212, 2.154123306274414, 2.255129098892212, 2.5731475353240967, 2.7061550617218018, 2.8051607608795166, 2.9091665744781494, 3.0081722736358643, 3.119178533554077, 3.3021891117095947, 3.4011948108673096, 3.600206136703491, 3.698211669921875, 3.807218074798584, 3.951226234436035, 4.1132354736328125, 4.325247526168823, 4.8402769565582275, 5.014286994934082, 5.157295227050781, 5.30630350112915, 7.731442213058472]",0,0,1,1
3590,17,20180805615616.0,C9 C9 C9 C9 C9 C9 ,"[2.0961198806762695, 2.2081263065338135, 2.3461341857910156, 2.4481401443481445, 2.616149425506592, 2.747157096862793, 2.87516450881958, 2.9451684951782227, 3.0461742877960205, 3.1521801948547363, 3.2951884269714355, 3.44219708442688, 3.579204559326172, 3.711212396621704, 3.95422625541687, 4.025230169296265, 4.160238027572632, 4.35024881362915, 4.447254180908203, 4.768272638320923, 4.921281576156616, 5.211297988891602, 5.342305660247803, 5.486313819885254, 7.550431966781616, 7.741442918777466]",0,0,1,0
3590,18,20180805615616.0,C9 C9 C9 C9 C9 C9 ,"[0.0060002803802490234, 0.2670149803161621, 0.3260185718536377, 0.4690268039703369, 0.6290359497070312, 0.7730441093444824, 0.9180521965026855, 1.1070632934570312, 1.2540714740753174, 1.3650779724121094, 1.5250871181488037, 1.6650950908660889, 1.8181037902832031, 1.9931137561798096, 2.1171209812164307, 2.289130687713623, 2.5651464462280273, 2.6771528720855713, 2.7961597442626953, 2.9161665439605713, 3.090176582336426, 3.1891820430755615, 3.3321902751922607, 3.5152008533477783, 3.6202070713043213, 3.9162240028381348]",0,1,-1,1
3590,19,20180805615616.0,E8 C9 C9 C9 C9 C9 ,"[1.2620720863342285, 1.3990797996520996, 1.5340876579284668, 1.6670951843261719, 1.8201038837432861, 2.0621178150177, 2.194125175476074, 2.3501341342926025, 2.521143913269043, 2.9581689834594727, 3.0581746101379395, 3.1821818351745605, 3.353191614151001, 3.454197406768799, 3.818218231201172, 3.9162240028381348, 5.090290784835815, 5.192296743392944, 5.347305536270142, 5.48931360244751, 5.597319841384888, 5.79033088684082, 5.884336233139038, 6.35036301612854, 6.495371103286743, 6.668381214141846, 6.796388626098633, 6.949397087097168, 7.250414609909058, 7.3724212646484375, 7.535430908203125, 7.679439067840576, 7.834447860717773]",8,0,-1,0
3590,20,20180805615616.0,C9 C9 C9 D8 C9 C9 ,"[0.10100579261779785, 0.30301737785339355, 0.39202260971069336, 0.5180296897888184, 0.6620380878448486, 0.8610494136810303, 1.0140581130981445, 1.1100635528564453, 1.2540717124938965, 1.4530830383300781, 1.6080920696258545, 1.7531003952026367, 1.8621065616607666, 2.051117420196533, 2.150123119354248, 2.294131278991699, 2.485142230987549, 2.974170207977295, 3.0521745681762695, 3.35319185256958, 5.750328779220581]",10,0,-1,0
