0,1,20180717535232.0,Gb8 D9 C8 E8 _ _ ,"[937.4206173419952, 937.5976276397705, 937.6936330795288, 937.8896443843842, 937.9866497516632, 938.2136626243591, 938.3136684894562, 940.6007993221283, 940.760808467865, 5.3093039989471436]",28,0,0,0
0,2,20180717535232.0,Eb9 F8 Db9 E8 _ _ ,[],19,0,0,0
0,3,20180717535232.0,E8 C8 C8 D8 _ _ ,[],42,0,0,0
0,4,20180717535232.0,C9 Bb8 G8 G8 _ _ ,[],12,0,0,0
0,5,20180717535232.0,C8 B8 Ab8 Gb8 _ _ ,[],23,0,0,0
0,6,20180717535232.0,F8 Gb8 G8 D9 _ _ ,"[2.2191267013549805, 2.3461341857910156, 2.3521342277526855, 2.4781415462493896, 2.613149404525757, 2.743156909942627, 2.871164083480835, 3.001171588897705, 3.1711812019348145, 3.472198486328125, 3.600205659866333, 4.114235162734985]",20,0,-1,1
0,7,20180717535232.0,C9 C9 C9 C9 _ _ ,"[1.1000628471374512, 1.2280700206756592, 1.3320763111114502, 1.4680838584899902, 1.5990912914276123, 1.7460999488830566, 1.8811075687408447, 2.140122413635254, 2.278130292892456, 2.412137985229492, 2.5431454181671143, 2.7021546363830566]",0,1,-1,0
0,8,20180717535232.0,C9 C9 C9 C9 _ _ ,"[1.321075439453125, 1.4820849895477295, 1.4910852909088135, 1.6420941352844238, 1.802103042602539, 2.292131185531616, 2.4531404972076416, 2.7231557369232178, 2.873164415359497, 3.0321736335754395, 3.1961827278137207, 3.354191780090332, 3.5152010917663574, 6.452369213104248, 7.3464202880859375]",0,0,1,0
0,9,20180717535232.0,C9 C9 C9 C9 _ _ ,"[1.330075740814209, 1.459083080291748, 1.6920967102050781, 2.04811692237854, 2.4371392726898193, 2.5671467781066895, 2.5941483974456787, 2.7221555709838867, 2.8341617584228516, 2.9621691703796387, 3.090176820755005, 3.697211265563965, 3.698211193084717, 3.826218605041504, 3.954225778579712, 4.420252561569214, 7.319418668746948]",0,0,1,0
0,10,20180717535232.0,C9 C9 C9 C9 _ _ ,"[0.1280074119567871, 1.2610723972320557, 1.3870794773101807, 1.4970858097076416, 1.6250932216644287, 1.786102294921875, 1.895108699798584, 2.025115966796875, 2.4081380367279053, 2.5401453971862793, 2.6711528301239014, 2.7991602420806885, 2.9271674156188965, 7.079405069351196]",0,1,-1,0
0,11,20180717535232.0,C8 F8 Gb8 D8 _ _ ,"[0.9740557670593262, 1.4990856647491455, 1.790102243423462, 1.8121037483215332, 2.135122299194336, 2.4561402797698975, 2.618149757385254, 2.638150930404663, 2.9421679973602295, 3.4291961193084717, 4.094234228134155, 4.391250848770142, 5.948340177536011, 6.081347942352295, 6.336362361907959, 6.591377019882202]",35,0,-1,1
0,12,20180717535232.0,Ab8 Bb8 G8 Eb9 _ _ ,"[1.2640721797943115, 1.4020802974700928, 3.014172315597534, 3.1411795616149902, 3.2681868076324463, 3.2711868286132812, 3.4001944065093994, 3.4961998462677, 3.608206272125244, 3.720212697982788, 3.849220037460327, 3.9912281036376953, 4.539259672164917, 5.051288843154907, 5.179296255111694, 5.622321605682373, 5.984342336654663, 6.176353216171265, 6.858392238616943, 6.986399412155151, 7.126407623291016]",14,0,-1,0
0,13,20180717535232.0,D9 G8 D8 Db9 _ _ ,"[0.08600497245788574, 0.20701193809509277, 0.3830220699310303, 0.5120294094085693, 0.6400365829467773, 0.836047887802124, 0.9910566806793213, 1.183067798614502, 1.313075304031372, 1.439082384109497, 1.7180984020233154, 1.8231043815612793, 2.143122673034668, 2.3431341648101807, 2.4721415042877197, 2.623150110244751, 2.7961599826812744, 2.9221673011779785, 3.0541746616363525, 3.2471859455108643, 3.3911941051483154, 3.7262134552001953, 4.096234321594238, 4.291245698928833, 5.42231011390686]",18,1,1,0
0,14,20180717535232.0,C9 C9 C9 C9 _ _ ,"[0.07200407981872559, 0.2000114917755127, 0.4210240840911865, 0.9030518531799316, 1.0150582790374756, 1.2070691585540771, 1.4000802040100098, 1.5800902843475342, 1.7190983295440674, 2.1191210746765137, 2.3471341133117676, 2.477141857147217, 2.5831477642059326, 2.8021605014801025, 2.9301676750183105, 3.1901824474334717, 3.2761874198913574, 6.005343437194824]",0,1,-1,0
0,15,20180717535232.0,C9 C9 C9 C9 _ _ ,"[1.4130804538726807, 1.5560886859893799, 1.68609619140625, 1.813103437423706, 2.293130874633789, 2.4821419715881348, 2.612149238586426, 9.203526258468628, 9.315532684326172, 9.444540023803711, 9.581547737121582, 9.729556322097778, 9.82656192779541, 9.99657154083252, 10.061575412750244, 10.204583644866943, 10.292588472366333, 10.432596445083618, 13.522773504257202, 13.6847825050354, 13.826790809631348, 16.289931535720825, 16.433939933776855, 16.596949100494385, 16.737957239151, 16.864964485168457, 17.10597825050354, 17.224984884262085, 17.353992462158203, 17.441997528076172, 17.569004774093628, 17.681011199951172, 17.826019525527954, 17.996029138565063, 18.1300368309021, 18.482056856155396, 18.660067081451416, 19.31810474395752, 19.47611379623413, 20.64418053627014, 23.056318283081055, 23.184325695037842, 23.31233310699463, 23.45634150505066, 23.584348917007446, 23.712356090545654, 23.899366855621338, 24.032374382019043, 24.16738224029541, 24.304389715194702, 24.449398279190063, 24.578405618667603, 24.67241096496582, 24.784417390823364, 24.909424543380737, 25.168439388275146, 25.264444828033447, 25.392452239990234, 25.568462133407593, 28.1756112575531, 28.349621534347534, 28.479628801345825, 28.608636140823364, 28.799646854400635, 28.927654266357422, 29.059662103652954, 29.252672910690308, 29.380680322647095, 29.509687662124634, 29.647695541381836]",0,1,-1,0
0,16,20180717535232.0,C9 C9 C9 C9 _ _ ,"[0.10600590705871582, 0.22501277923583984, 0.41402363777160645, 0.5440309047698975, 0.7300417423248291, 0.8800504207611084, 1.0500600337982178, 1.1680667400360107, 1.320075511932373, 1.446082353591919, 1.6000914573669434, 1.7621006965637207, 1.91910982131958, 2.0941195487976074, 2.2391278743743896, 2.3511343002319336, 2.544145345687866, 2.6871535778045654, 2.879164457321167, 5.982342004776001, 6.142351150512695, 7.183410882949829, 7.326418876647949]",24,1,1,0
0,17,20180717535232.0,A8 Eb9 Db8 Db9 _ _ ,"[0.022001266479492188, 0.2800159454345703, 0.7300417423248291, 0.8270473480224609, 1.0220584869384766, 1.206068992614746, 1.7020974159240723, 1.8621065616607666, 2.038116693496704, 2.246128559112549, 2.3581349849700928, 2.502143144607544, 2.6751530170440674, 2.8371622562408447, 3.0311734676361084, 5.0782904624938965, 5.589319705963135, 6.70638370513916]",18,1,1,0
0,18,20180717535232.0,F8 C9 C8 Db8 _ _ ,"[1.423081636428833, 1.5700898170471191, 1.6790962219238281, 1.8311047554016113, 2.1161210536956787, 2.256129026412964, 2.3591349124908447, 2.4671411514282227, 2.5751473903656006, 2.6881539821624756, 2.8151612281799316, 2.9431684017181396, 3.1991829872131348, 4.431253671646118, 4.558260679244995, 4.750271797180176, 4.878278970718384, 5.06028938293457, 6.8783934116363525, 7.041402816772461, 7.2344138622283936, 7.358421087265015]",30,0,-1,0
0,19,20180717535232.0,C9 C9 C9 C9 _ _ ,"[0.09000539779663086, 0.34902000427246094, 0.4320249557495117, 0.6900396347045898, 0.8190469741821289, 1.0060577392578125, 1.1510660648345947, 1.295074224472046, 1.4710843563079834, 1.7230987548828125, 1.8511061668395996, 1.9981143474578857, 2.171124219894409, 2.2871310710906982, 2.382136344909668, 2.494142770767212, 2.639151096343994, 2.7181556224823, 2.846163034439087, 3.103177785873413, 3.246185779571533, 3.3741931915283203, 3.5152010917663574, 3.6462085247039795, 4.458255290985107, 6.3983659744262695, 6.591377258300781, 6.734385251998901, 6.879393577575684, 7.055403709411621, 7.185411214828491]",0,1,-1,1
0,20,20180717535232.0,C9 C9 C9 C9 _ _ ,"[0.13100767135620117, 0.3190186023712158, 0.6140353679656982, 0.7750444412231445, 0.8830506801605225, 1.0490601062774658, 1.18206787109375, 1.315075397491455, 1.4670841693878174, 1.665095567703247, 1.8251044750213623, 1.9871137142181396, 2.2271275520324707, 2.3431344032287598, 2.474141836166382, 2.604149103164673, 2.6911540031433105, 2.8191614151000977, 2.9471688270568848, 3.0751760005950928, 3.219184160232544, 3.3651928901672363, 3.5072009563446045, 3.683210849761963, 4.41925311088562, 4.5932629108428955, 4.722270250320435, 5.07429051399231, 5.239300012588501, 5.762329816818237, 5.930339336395264, 6.161352634429932, 6.289360046386719, 6.418367385864258, 7.010401010513306]",0,0,1,0
0,21,20180717535232.0,C9 C9 C9 C9 _ _ ,"[1.1500658988952637, 1.319075584411621, 1.4170811176300049, 1.534087896347046, 1.6980972290039062, 1.8661069869995117, 2.031116247177124, 2.15812349319458, 2.270129919052124, 2.382136344909668, 2.494142770767212, 2.621150016784668, 2.733156442642212, 2.861163854598999, 2.989171028137207, 3.1371796131134033, 3.2621867656707764, 3.4201955795288086, 3.57820463180542, 3.724213123321533, 3.8692214488983154, 4.031230688095093, 4.181239366531372, 4.318247318267822, 4.669267177581787, 4.8372766971588135, 6.50837254524231, 6.637379884719849, 6.823390483856201, 6.9954001903533936, 7.165410041809082, 7.3414201736450195]",0,0,1,0
0,22,20180717535232.0,C9 C9 C9 C9 _ _ ,"[0.10700631141662598, 0.2590150833129883, 0.48602819442749023, 0.6820392608642578, 0.8750503063201904, 0.9700558185577393, 1.1420655250549316, 1.2730729579925537, 1.3850793838500977, 1.542088270187378, 1.7140982151031494, 1.8431055545806885, 2.1061208248138428, 2.267129898071289, 2.4021377563476562, 2.490142822265625, 2.602149248123169, 2.714155673980713, 2.827162027359009, 2.956169366836548, 3.085176706314087, 3.215184211730957, 3.3541922569274902, 3.4982004165649414, 3.6742103099823, 3.8572206497192383, 3.9942288398742676, 4.040231227874756, 4.795274496078491, 4.971284627914429, 5.117292881011963, 5.2963032722473145, 5.514315605163574, 5.6743247509002686, 5.834333896636963, 6.805389404296875, 6.9663987159729, 7.178410768508911, 7.369421720504761]",0,0,1,0
0,23,20180717535232.0,C9 C9 C9 C9 _ _ ,"[0.1280074119567871, 0.3210184574127197, 0.707040548324585, 0.816046953201294, 1.0280590057373047, 1.1200640201568604, 1.2650723457336426, 1.3920795917510986, 1.5790905952453613, 1.6990973949432373, 1.8401052951812744, 2.2401282787323, 2.36313533782959, 2.491142749786377, 2.5761475563049316, 2.7041547298431396, 2.8321621417999268, 2.976170301437378, 3.104177474975586, 3.2731873989105225, 3.4011945724487305, 3.567204236984253, 3.7482144832611084, 4.016229629516602, 4.335247993469238, 4.464255332946777, 4.641265392303467, 4.769272804260254, 4.927281856536865, 5.103291988372803, 5.4243104457855225, 5.582319498062134, 5.983342409133911, 6.1513519287109375, 6.302360534667969, 6.606377840042114, 6.7503862380981445, 7.1114068031311035, 7.285416841506958, 7.374421834945679]",0,0,1,0
