4115,1,20190129553408.0,C9 C9 C9 C9 _ _ ,"[568.0724921226501, 568.182498216629, 568.3115057945251, 2.15812349319458, 2.286130666732788, 2.7181553840637207, 2.973170042037964, 3.8942227363586426, 3.9012231826782227, 4.028230428695679, 4.045231342315674, 6.284359455108643, 6.812389612197876]",0,0,1,0
4115,2,20190129553408.0,C9 C9 C9 C9 _ _ ,"[2.159123420715332, 2.9251673221588135, 3.6302077770233154, 4.093234062194824]",0,0,1,1
4115,3,20190129553408.0,C9 C9 C9 C9 _ _ ,"[1.3590779304504395, 1.5340876579284668, 2.5901482105255127, 2.623150110244751, 3.3901939392089844, 4.912281036376953, 7.131407976150513]",0,0,1,0
4115,4,20190129553408.0,C9 C9 C9 C9 _ _ ,"[0.6260356903076172, 1.682096242904663, 2.0661182403564453, 2.6901540756225586, 2.8341622352600098, 2.9621694087982178, 3.106177568435669, 3.253185987472534, 3.3781931400299072, 3.5382022857666016, 3.6822104454040527, 3.8782217502593994, 4.018229722976685, 4.2422425746917725, 5.346305847167969, 6.577376365661621, 7.063404083251953]",0,0,1,0
4115,5,20190129553408.0,Ab8 C9 A8 Db8 _ _ ,"[0.27101564407348633, 1.2150695323944092, 1.5030860900878906, 1.668095350265503, 2.1911253929138184, 2.399137258529663, 2.639151096343994, 2.9591691493988037, 3.0551748275756836, 3.103177309036255, 3.1831820011138916, 3.349191665649414, 4.046231508255005, 4.785273790359497]",18,0,-1,1
4115,6,20190129553408.0,G8 Bb8 Eb8 C9 _ _ ,"[0.31601786613464355, 1.0080575942993164, 2.0801186561584473, 4.354249000549316, 4.533259153366089, 4.687268018722534, 5.487313747406006, 5.551317453384399, 7.27941632270813]",16,1,1,0
4115,7,20190129553408.0,Db9 D8 D8 Ab8 _ _ ,[],25,1,1,0
4115,8,20190129553408.0,C9 C9 C9 C9 _ _ ,"[0.3080177307128906, 2.1851251125335693, 2.8171613216400146, 3.0121724605560303, 3.1561806201934814, 3.3001887798309326, 3.572204351425171, 4.180239200592041, 4.228241920471191, 5.523316144943237, 6.099348783493042, 6.787388324737549, 7.321418762207031]",0,0,1,1
4115,9,20190129553408.0,C9 C9 C9 C9 _ _ ,"[0.25301456451416016, 0.592033863067627, 1.920109748840332, 3.1681811809539795, 3.567203998565674, 4.911280870437622, 5.374307155609131, 6.131350755691528, 6.2703588008880615]",0,0,1,0
4115,10,20190129553408.0,C9 C9 C9 C9 _ _ ,"[0.1540086269378662, 0.5360305309295654, 2.3611350059509277, 2.505143165588379, 2.635150671005249, 2.764158010482788, 2.890165328979492, 5.776330471038818, 5.914338111877441]",0,0,1,0
4115,11,20190129553408.0,G8 Gb8 Bb8 E8 _ _ ,"[1.4020798206329346, 2.746156692504883, 3.354191541671753, 3.706211805343628, 4.362249374389648, 4.570261240005493, 5.370306968688965]",21,1,1,0
4115,12,20190129553408.0,B8 Db9 C8 Bb8 _ _ ,"[0.01500082015991211, 0.04800295829772949, 2.159123659133911, 2.3671352863311768, 2.495142698287964, 2.608149290084839, 2.741157054901123, 5.9183385372161865, 6.110349655151367, 6.175353288650513, 6.430367946624756]",16,0,-1,1
4115,13,20190129553408.0,Ab8 Ab8 F8 D9 _ _ ,"[1.569089651107788, 2.128121852874756, 4.831276178359985, 5.7913312911987305, 6.431367874145508]",17,1,1,0
