2964,1,20180501528576.0,C8 E9 G8 C9 _ _ ,"[0.5110292434692383, 5.646322965621948, 5.998343229293823, 6.68538236618042, 6.877393484115601]",0,0,0
2964,2,20180501528576.0,C8 E9 G8 C9 _ _ ,"[2.766158103942871, 3.117178201675415, 3.4211957454681396, 3.581204891204834, 4.02923059463501, 4.190239667892456, 5.021287202835083, 5.1972973346710205]",0,0,1
2964,3,20180501528576.0,C8 E9 G8 C9 _ _ ,"[3.439196825027466, 3.822218656539917, 4.01522970199585, 4.15823769569397]",0,0,1
2964,4,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.757329225540161, 5.933339357376099, 6.205354928970337, 7.212412595748901]",0,0,0
2964,5,20180501528576.0,C8 E9 G8 C9 _ _ ,"[3.5022003650665283, 3.790217161178589, 3.9822278022766113, 4.286245346069336, 5.886336803436279]",0,0,1
2964,6,20180501528576.0,C8 E9 G8 C9 _ _ ,"[4.735270977020264, 4.911280870437622, 5.1992974281311035, 5.343305826187134, 8.270473003387451]",0,0,1
2964,7,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.615321397781372, 5.7913312911987305, 5.9183385372161865, 6.047345876693726, 8.846505880355835, 9.229527950286865, 9.405538082122803]",0,0,0
2964,8,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.855334997177124, 6.335362434387207, 6.495371580123901, 6.6393797397613525, 8.287473917007446, 8.479485034942627]",0,0,0
2964,9,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.663323879241943, 5.838334083557129, 5.966341495513916, 6.110349655151367]",0,0,0
2964,10,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,11,20180501528576.0,C8 E9 G8 C9 _ _ ,"[3.503200054168701, 3.7752158641815186, 4.062232255935669, 4.350248575210571, 5.358306169509888]",0,0,1
2964,12,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.6783246994018555, 5.854334831237793, 5.98234224319458]",0,0,0
2964,13,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.6943254470825195, 5.870335340499878, 5.998342990875244]",0,0,0
2964,14,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.79133152961731, 5.967341423034668, 6.5113725662231445]",0,0,0
2964,15,20180501528576.0,C8 E9 G8 C9 _ _ ,"[0.5110292434692383, 0.6710381507873535, 5.630321979522705, 5.9183385372161865, 6.062346696853638, 6.35136342048645]",0,0,0
2964,16,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.662323951721191, 5.822333097457886, 5.950340509414673]",0,0,0
2964,17,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.631322145462036, 5.919338941574097, 6.335362672805786, 6.495371580123901]",0,0,0
2964,18,20180501528576.0,C8 E9 G8 C9 _ _ ,"[0.8480484485626221, 1.0060575008392334, 5.694325923919678, 5.870335817337036, 5.998343229293823]",0,0,0
2964,19,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.629322052001953, 5.7893311977386475, 6.062346696853638, 6.349363088607788, 6.653380632400513]",0,0,0
2964,20,20180501528576.0,C8 E9 G8 C9 _ _ ,"[4.783273458480835, 4.9592835903167725, 5.070289850234985, 5.32630467414856]",0,0,1
2964,21,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.614321231842041, 5.758329391479492, 5.886336803436279]",0,0,0
2964,22,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.646322965621948, 5.935339450836182, 6.206354856491089]",0,0,0
2964,23,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.6633241176605225, 5.823333024978638, 5.951340436935425]",0,0,0
2964,24,20180501528576.0,C8 E9 G8 C9 _ _ ,"[0.06400394439697266, 0.41602396965026855, 0.5590322017669678, 0.8470485210418701, 1.0230586528778076, 1.663095235824585, 4.510258197784424, 4.7022693157196045, 4.846277475357056, 4.974284648895264, 5.295302867889404]",0,0,1
2964,25,20180501528576.0,C8 E9 G8 C9 _ _ ,[5.646322965621948],0,0,0
2964,26,20180501528576.0,C8 E9 G8 C9 _ _ ,"[4.336248159408569, 4.5922627449035645, 4.752271890640259, 5.152294874191284]",0,0,1
2964,27,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.614320993423462, 5.854334831237793, 6.2863593101501465]",0,0,0
2964,28,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.0872907638549805, 5.23029899597168, 5.359306335449219]",0,0,1
2964,29,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.647323369979858, 5.9033379554748535]",0,0,0
2964,30,20180501528576.0,C8 E9 G8 C9 _ _ ,"[4.814275503158569, 5.054288864135742]",0,0,1
2964,31,20180501528576.0,C8 E9 G8 C9 _ _ ,"[2.272130012512207, 3.4401967525482178, 3.6642096042633057, 3.7922170162200928]",0,0,1
2964,32,20180501528576.0,C8 E9 G8 C9 _ _ ,"[3.439197063446045, 3.6152069568634033, 3.8552205562591553]",0,0,1
2964,33,20180501528576.0,C8 E9 G8 C9 _ _ ,[5.598320484161377],0,0,0
2964,34,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.6473228931427, 5.9193384647369385]",0,0,0
2964,35,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.631322145462036, 5.903337717056274, 6.143351316452026]",0,0,0
2964,36,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.710326910018921, 5.870335817337036, 6.2703588008880615]",0,0,0
2964,37,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.646323204040527, 5.822333097457886]",0,0,0
2964,38,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.774330139160156, 6.206355094909668]",0,0,0
2964,39,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.838334083557129, 6.094348669052124, 6.3983659744262695]",0,0,0
2964,40,20180501528576.0,C8 E9 G8 C9 _ _ ,[5.742328405380249],0,0,0
2964,41,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,42,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.918338298797607, 6.142351150512695, 6.574375867843628]",0,0,0
2964,43,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.632322311401367, 5.7913312911987305, 6.1593523025512695]",0,0,0
2964,44,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.823333263397217, 6.079347848892212, 6.335362672805786]",0,0,0
2964,45,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.630321979522705, 5.806332111358643, 6.0303449630737305]",0,0,0
2964,46,20180501528576.0,C8 E9 G8 C9 _ _ ,"[0.3190181255340576, 5.679324626922607, 5.9183385372161865]",0,0,0
2964,47,20180501528576.0,C8 E9 G8 C9 _ _ ,[5.758329391479492],0,0,0
2964,48,20180501528576.0,C8 E9 G8 C9 _ _ ,"[0.9120521545410156, 1.1360650062561035, 1.2630722522735596, 1.9351105690002441, 2.1911253929138184, 2.4311389923095703, 5.694325685501099]",0,0,0
2964,49,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.711326599121094, 5.983342170715332]",0,0,0
2964,50,20180501528576.0,C8 E9 G8 C9 _ _ ,"[3.6302077770233154, 3.806217908859253, 4.062232494354248, 4.526258945465088, 5.854335069656372]",0,0,1
2964,51,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,52,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,53,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,54,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,55,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,56,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,57,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,58,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,59,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,60,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,61,20180501528576.0,C8 E9 G8 C9 _ _ ,"[6.5103724002838135, 6.734385013580322, 7.00640082359314]",0,0,0
2964,62,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.662323713302612, 5.838334083557129]",0,0,0
2964,63,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.726327657699585, 5.981342315673828]",0,0,0
2964,64,20180501528576.0,C8 E9 G8 C9 _ _ ,"[0.6880390644073486, 0.8640494346618652, 0.9920566082000732, 5.520315647125244, 5.775330305099487]",0,0,0
2964,65,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.022287368774414, 5.182296514511108]",0,0,1
2964,66,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,67,20180501528576.0,C8 E9 G8 C9 _ _ ,"[4.815275430679321, 5.071290016174316]",0,0,1
2964,68,20180501528576.0,C8 E9 G8 C9 _ _ ,[5.678324937820435],0,0,0
2964,69,20180501528576.0,C8 E9 G8 C9 _ _ ,[5.694325685501099],0,0,0
2964,70,20180501528576.0,C8 E9 G8 C9 _ _ ,[5.8063318729400635],0,0,0
2964,71,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,72,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,73,20180501528576.0,C8 E9 G8 C9 _ _ ,[6.6233789920806885],0,0,0
2964,74,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,75,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,76,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,77,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,78,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,79,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,80,20180501528576.0,C8 E9 G8 C9 _ _ ,"[0.016000986099243164, 0.2560145854949951, 5.726327419281006]",0,0,0
2964,81,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,82,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,83,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,84,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,85,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,86,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,87,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,88,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,89,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,90,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,91,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,92,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,93,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,94,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,95,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,96,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,97,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,98,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,99,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,100,20180501528576.0,C8 E9 G8 C9 _ _ ,"[0.7500429153442383, 1.0220584869384766, 1.310074806213379, 1.8701069355010986, 2.606149196624756, 2.7821590900421143, 2.9421682357788086, 3.118178367614746, 3.2621865272521973, 3.582204818725586, 3.9182240962982178, 5.006286382675171]",0,0,1
2964,101,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.598320245742798, 5.774330139160156, 5.902337551116943]",0,0,0
2964,102,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,103,20180501528576.0,C8 E9 G8 C9 _ _ ,"[3.246185779571533, 3.486199140548706, 3.7582149505615234, 4.20624041557312, 4.686267852783203, 5.8863365650177]",0,0,1
2964,104,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.599320411682129, 5.758329629898071, 5.886336803436279, 6.1433515548706055, 6.318361759185791]",0,0,0
2964,105,20180501528576.0,C8 E9 G8 C9 _ _ ,"[0.5120294094085693, 5.83933424949646, 6.095348834991455, 6.383365154266357]",0,0,0
2964,106,20180501528576.0,C8 E9 G8 C9 _ _ ,"[3.2621865272521973, 3.4221956729888916, 3.5512030124664307, 3.838219404220581]",0,0,1
2964,107,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.902337551116943, 6.094348669052124, 6.190354108810425, 6.478370666503906]",0,0,0
2964,108,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.775330305099487, 9.29453158378601, 9.486542701721191]",0,0,0
2964,109,20180501528576.0,C8 E9 G8 C9 _ _ ,"[3.2941884994506836, 3.470198392868042, 3.7742159366607666, 5.776330471038818]",0,0,1
2964,110,20180501528576.0,C8 E9 G8 C9 _ _ ,"[3.918224334716797, 4.206240653991699, 4.510257959365845]",0,0,1
2964,111,20180501528576.0,C8 E9 G8 C9 _ _ ,[2.5761473178863525],0,0,0
2964,112,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.951340198516846, 6.207354784011841]",0,0,0
2964,113,20180501528576.0,C8 E9 G8 C9 _ _ ,"[0.6880395412445068, 0.8640494346618652, 1.536087989807129, 4.3662497997283936, 4.654266119003296, 4.974284648895264, 5.662323713302612]",0,0,1
2964,114,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.775330305099487, 6.0463457107543945]",0,0,0
2964,115,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,116,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.902337551116943, 6.143351316452026]",0,0,0
2964,117,20180501528576.0,C8 E9 G8 C9 _ _ ,"[3.5352022647857666, 3.823218822479248, 4.287245273590088, 4.5912628173828125]",0,0,1
2964,118,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,119,20180501528576.0,C8 E9 G8 C9 _ _ ,"[3.2641870975494385, 3.5202016830444336, 3.7752158641815186]",0,0,1
2964,120,20180501528576.0,C8 E9 G8 C9 _ _ ,[5.7913312911987305],0,0,0
2964,121,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.83833384513855, 6.126350402832031]",0,0,0
2964,122,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,123,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.838334083557129, 6.07834792137146]",0,0,0
2964,124,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,125,20180501528576.0,C8 E9 G8 C9 _ _ ,[],0,0,0
2964,126,20180501528576.0,C8 E9 G8 C9 _ _ ,"[5.69532585144043, 5.935339450836182, 6.2873594760894775]",0,0,0
